Block,Virus_prob,Latitude,Longitude,NumMosquitos,Month,Year,DayRunner,Virus,ALTER,PIPIENS,PIPIENS-RESTUANS,RESTUANS,Tmax,Tmin,rainy,dry,Dry_Wet_Diff,Slowdown,Speedy,Tmax-1,rainy-1,dry-1,Dry_Wet_Diff-1,Slowdown-1,Speedy-1,Tmax-2,rainy-2,dry-2,Dry_Wet_Diff-2,Slowdown-2,Speedy-2
28,0.049019607843137254,41.932094,-87.700117,3,7,2009,187,0,0,0,1,0,86,63,0,0,1,1,0,82.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,7,2009,187,0,0,0,0,1,86,63,0,0,1,1,0,82.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,13,7,2009,191,0,0,0,1,0,84,67,1,0,0,1,0,80.0,0.0,0.0,1.0,1.0,0.0,68.0,1.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,6,7,2009,191,0,0,0,0,1,84,67,1,0,0,1,0,80.0,0.0,0.0,1.0,1.0,0.0,68.0,1.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,7,7,2009,205,0,0,0,1,0,83,62,1,0,0,1,0,82.0,0.0,0.0,0.0,1.0,0.0,79.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,6,7,2009,205,0,0,0,0,1,83,62,1,0,0,1,0,82.0,0.0,0.0,0.0,1.0,0.0,79.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,7,2009,212,0,0,0,1,0,82,62,0,0,1,1,0,80.0,0.0,0.0,1.0,1.0,0.0,81.0,0.0,1.0,1.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,8,2009,219,0,0,0,1,0,74,67,1,0,0,1,0,82.0,0.0,1.0,1.0,1.0,0.0,79.0,0.0,0.0,1.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,8,2009,219,0,0,0,0,1,74,67,1,0,0,1,0,82.0,0.0,1.0,1.0,1.0,0.0,79.0,0.0,0.0,1.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,8,2009,225,0,0,0,1,0,86,63,0,0,1,1,0,83.0,0.0,0.0,1.0,1.0,0.0,82.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,8,2009,225,0,0,0,0,1,86,63,0,0,1,1,0,83.0,0.0,0.0,1.0,1.0,0.0,82.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,9,2009,257,0,0,0,1,0,84,59,0,0,1,1,0,80.0,0.0,0.0,1.0,1.0,0.0,79.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,2,9,2009,257,0,0,0,0,1,84,59,0,0,1,1,0,80.0,0.0,0.0,1.0,1.0,0.0,79.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,9,2009,260,0,0,1,0,0,72,54,0,1,0,1,0,72.0,0.0,0.0,1.0,0.0,1.0,83.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,9,2009,260,0,0,0,1,0,72,54,0,1,0,1,0,72.0,0.0,0.0,1.0,0.0,1.0,83.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,2,9,2009,260,0,0,0,0,1,72,54,0,1,0,1,0,72.0,0.0,0.0,1.0,0.0,1.0,83.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,6,9,2009,268,0,0,0,1,0,70,60,1,0,0,1,0,73.0,0.0,0.0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,2,6,2011,168,0,0,0,1,0,82,64,0,0,0,1,0,81.0,1.0,0.0,0.0,1.0,0.0,72.0,1.0,0.0,0.0,1.0,1.0
28,0.049019607843137254,41.932094,-87.700117,3,6,2011,168,0,0,0,0,1,82,64,0,0,0,1,0,81.0,1.0,0.0,0.0,1.0,0.0,72.0,1.0,0.0,0.0,1.0,1.0
28,0.049019607843137254,41.932094,-87.700117,1,6,2011,168,0,1,0,0,0,82,64,0,0,0,1,0,81.0,1.0,0.0,0.0,1.0,0.0,72.0,1.0,0.0,0.0,1.0,1.0
28,0.049019607843137254,41.932094,-87.700117,9,6,2011,181,0,0,0,1,0,89,66,1,0,0,1,0,81.0,0.0,0.0,1.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,5,6,2011,181,0,0,0,0,1,89,66,1,0,0,1,0,81.0,0.0,0.0,1.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,10,7,2011,192,0,0,0,1,0,90,71,1,0,0,1,0,91.0,0.0,0.0,0.0,1.0,0.0,91.0,0.0,0.0,1.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,30,7,2011,192,0,0,0,0,1,90,71,1,0,0,1,0,91.0,0.0,0.0,0.0,1.0,0.0,91.0,0.0,0.0,1.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,7,2011,196,0,0,0,1,0,87,71,0,0,1,1,0,82.0,0.0,0.0,1.0,1.0,0.0,74.0,0.0,0.0,1.0,0.0,1.0
28,0.049019607843137254,41.932094,-87.700117,2,7,2011,196,0,0,0,0,1,87,71,0,0,1,1,0,82.0,0.0,0.0,1.0,1.0,0.0,74.0,0.0,0.0,1.0,0.0,1.0
28,0.049019607843137254,41.932094,-87.700117,4,7,2011,206,0,0,1,0,0,90,73,0,0,0,1,0,87.0,1.0,0.0,0.0,1.0,0.0,87.0,1.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,18,7,2011,206,0,0,0,1,0,90,73,0,0,0,1,0,87.0,1.0,0.0,0.0,1.0,0.0,87.0,1.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,10,7,2011,206,0,0,0,0,1,90,73,0,0,0,1,0,87.0,1.0,0.0,0.0,1.0,0.0,87.0,1.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,2,7,2011,210,0,0,1,0,0,86,74,1,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,92.0,1.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,4,7,2011,210,0,0,0,1,0,86,74,1,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,92.0,1.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,7,2011,210,0,0,0,0,1,86,74,1,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,92.0,1.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,15,8,2011,217,0,0,0,1,0,84,70,1,0,0,1,0,84.0,0.0,0.0,0.0,1.0,0.0,87.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,4,8,2011,217,0,0,0,0,1,84,70,1,0,0,1,0,84.0,0.0,0.0,0.0,1.0,0.0,87.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,2,8,2011,224,0,0,0,1,0,82,65,0,0,0,1,0,81.0,0.0,0.0,1.0,1.0,0.0,78.0,0.0,0.0,1.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,8,2011,224,0,0,0,0,1,82,65,0,0,0,1,0,81.0,0.0,0.0,1.0,1.0,0.0,78.0,0.0,0.0,1.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,8,2011,231,0,0,1,0,0,87,67,0,0,0,1,0,85.0,0.0,0.0,0.0,1.0,0.0,83.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,8,2011,231,0,0,0,1,0,87,67,0,0,0,1,0,85.0,0.0,0.0,0.0,1.0,0.0,83.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,8,2011,238,0,0,1,0,0,83,61,0,0,1,1,0,83.0,0.0,0.0,0.0,1.0,0.0,92.0,0.0,0.0,0.0,1.0,1.0
28,0.049019607843137254,41.932094,-87.700117,2,8,2011,238,0,0,0,1,0,83,61,0,0,1,1,0,83.0,0.0,0.0,0.0,1.0,0.0,92.0,0.0,0.0,0.0,1.0,1.0
28,0.049019607843137254,41.932094,-87.700117,6,9,2011,244,0,0,0,1,0,94,74,0,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,79.0,1.0,0.0,1.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,2,9,2011,244,0,0,0,0,1,94,74,0,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,79.0,1.0,0.0,1.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,4,9,2011,255,0,0,0,1,0,86,64,0,0,1,1,0,83.0,0.0,0.0,0.0,1.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,9,2011,255,0,0,0,0,1,86,64,0,0,1,1,0,83.0,0.0,0.0,0.0,1.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,2,9,2011,259,0,0,0,1,0,59,48,0,1,1,1,0,60.0,0.0,1.0,1.0,1.0,0.0,60.0,1.0,1.0,1.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,3,9,2011,266,0,0,0,1,0,62,48,1,1,0,1,0,64.0,0.0,1.0,0.0,1.0,0.0,72.0,1.0,1.0,1.0,1.0,1.0
28,0.049019607843137254,41.932094,-87.700117,1,9,2011,266,0,0,0,0,1,62,48,1,1,0,1,0,64.0,0.0,1.0,0.0,1.0,0.0,72.0,1.0,1.0,1.0,1.0,1.0
28,0.049019607843137254,41.932094,-87.700117,9,6,2013,165,0,0,0,0,1,78,57,0,1,1,1,0,73.0,0.0,0.0,0.0,0.0,1.0,87.0,1.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,6,2013,172,0,0,0,0,1,85,70,1,0,0,1,0,86.0,0.0,0.0,1.0,1.0,0.0,75.0,0.0,1.0,1.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,6,6,2013,178,0,0,0,1,0,91,66,0,0,0,1,0,81.0,1.0,0.0,0.0,1.0,0.0,87.0,1.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,1,6,2013,178,0,0,0,0,1,91,66,0,0,0,1,0,81.0,1.0,0.0,0.0,1.0,0.0,87.0,1.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,2,7,2013,189,0,0,0,1,0,87,71,1,0,0,1,0,89.0,0.0,0.0,0.0,1.0,0.0,83.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,4,7,2013,189,0,0,0,0,1,87,71,1,0,0,1,0,89.0,0.0,0.0,0.0,1.0,0.0,83.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,20,7,2013,193,0,0,0,1,0,83,60,0,0,1,1,0,81.0,0.0,0.0,1.0,1.0,0.0,87.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,8,7,2013,193,0,0,0,0,1,83,60,0,0,1,1,0,81.0,0.0,0.0,1.0,1.0,0.0,87.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,2,7,2013,200,0,0,0,1,0,97,75,0,0,0,0,1,96.0,0.0,0.0,0.0,1.0,0.0,95.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,4,7,2013,200,0,0,0,0,1,97,75,0,0,0,0,1,96.0,0.0,0.0,0.0,1.0,0.0,95.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,2,7,2013,206,0,0,0,1,0,81,58,0,0,1,1,0,73.0,0.0,1.0,1.0,1.0,0.0,80.0,0.0,0.0,0.0,1.0,1.0
28,0.049019607843137254,41.932094,-87.700117,1,7,2013,206,0,0,0,0,1,81,58,0,0,1,1,0,73.0,0.0,1.0,1.0,1.0,0.0,80.0,0.0,0.0,0.0,1.0,1.0
28,0.049019607843137254,41.932094,-87.700117,27,8,2013,213,1,0,1,0,0,82,61,0,0,0,1,0,75.0,1.0,0.0,0.0,1.0,0.0,74.0,1.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,24,8,2013,213,1,0,0,1,0,82,61,0,0,0,1,0,75.0,1.0,0.0,0.0,1.0,0.0,74.0,1.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,10,8,2013,213,1,0,0,0,1,82,61,0,0,0,1,0,75.0,1.0,0.0,0.0,1.0,0.0,74.0,1.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,5,8,2013,220,0,0,1,0,0,79,69,0,0,1,1,0,91.0,0.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,7,8,2013,227,0,0,0,1,0,75,57,0,0,0,1,0,72.0,0.0,1.0,1.0,1.0,0.0,71.0,0.0,1.0,1.0,0.0,0.0
28,0.049019607843137254,83.813276,-175.402862,9,8,2013,234,0,0,1,0,0,78,68,1,0,0,1,0,91.0,1.0,0.0,0.0,1.0,0.0,88.0,0.0,0.0,1.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,8,8,2013,234,0,0,1,0,0,78,68,1,0,0,1,0,91.0,1.0,0.0,0.0,1.0,0.0,88.0,0.0,0.0,1.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,3,8,2013,241,0,0,0,1,0,89,69,0,0,0,1,0,83.0,0.0,0.0,0.0,1.0,0.0,96.0,0.0,0.0,0.0,0.0,1.0
28,0.049019607843137254,41.932094,-87.700117,8,8,2013,241,0,0,0,0,1,89,69,0,0,0,1,0,83.0,0.0,0.0,0.0,1.0,0.0,96.0,0.0,0.0,0.0,0.0,1.0
28,0.049019607843137254,83.813276,-175.402862,82,9,2013,249,1,0,1,0,0,86,62,0,0,1,1,0,74.0,0.0,0.0,1.0,1.0,0.0,84.0,0.0,0.0,1.0,1.0,0.0
28,0.049019607843137254,41.932094,-87.700117,13,9,2013,255,1,0,1,0,0,83,63,1,0,0,1,0,92.0,0.0,0.0,0.0,1.0,0.0,96.0,0.0,0.0,1.0,0.0,1.0
28,0.049019607843137254,41.932094,-87.700117,7,9,2013,255,0,0,0,1,0,83,63,1,0,0,1,0,92.0,0.0,0.0,0.0,1.0,0.0,96.0,0.0,0.0,1.0,0.0,1.0
28,0.049019607843137254,41.932094,-87.700117,1,9,2013,255,0,0,0,0,1,83,63,1,0,0,1,0,92.0,0.0,0.0,0.0,1.0,0.0,96.0,0.0,0.0,1.0,0.0,1.0
28,0.049019607843137254,41.932094,-87.700117,2,9,2013,262,0,0,1,0,0,84,70,1,0,0,1,1,82.0,0.0,0.0,0.0,1.0,0.0,71.0,0.0,1.0,0.0,1.0,0.0
29,0.0,41.738903,-87.69544300000003,1,9,2011,244,0,0,0,1,0,94,74,0,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,79.0,1.0,0.0,1.0,1.0,0.0
29,0.0,41.738903,-87.69544300000003,4,9,2011,255,0,0,0,1,0,86,64,0,0,1,1,0,83.0,0.0,0.0,0.0,1.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0
29,0.0,41.738903,-87.69544300000003,13,9,2011,259,0,0,0,1,0,59,48,0,1,1,1,0,60.0,0.0,1.0,1.0,1.0,0.0,60.0,1.0,1.0,1.0,1.0,0.0
30,0.04132231404958678,41.857402,-87.694991,1,6,2007,177,0,0,0,0,1,92,73,1,0,0,1,0,89.0,0.0,0.0,0.0,1.0,0.0,77.0,0.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.857402,-87.694991,2,6,2007,180,0,0,0,1,0,71,56,0,0,0,1,0,74.0,0.0,0.0,0.0,0.0,1.0,91.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.857402,-87.694991,3,6,2007,180,0,0,0,0,1,71,56,0,0,0,1,0,74.0,0.0,0.0,0.0,0.0,1.0,91.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.857402,-87.694991,5,7,2007,183,0,0,0,1,0,79,58,0,1,1,1,0,76.0,0.0,1.0,1.0,1.0,0.0,79.0,0.0,1.0,1.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,1,7,2007,192,0,0,0,1,0,77,63,0,1,1,1,1,89.0,1.0,0.0,0.0,1.0,1.0,94.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.857402,-87.694991,20,7,2007,192,0,0,0,1,0,77,63,0,1,1,1,1,89.0,1.0,0.0,0.0,1.0,1.0,94.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.857402,-87.694991,5,7,2007,192,0,0,0,0,1,77,63,0,1,1,1,1,89.0,1.0,0.0,0.0,1.0,1.0,94.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,1,7,2007,199,0,0,0,1,0,85,69,1,0,0,1,1,83.0,1.0,0.0,0.0,1.0,0.0,82.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.857402,-87.694991,1,7,2007,199,0,0,0,1,0,85,69,1,0,0,1,1,83.0,1.0,0.0,0.0,1.0,0.0,82.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,3,7,2007,200,0,0,0,1,0,83,63,0,0,0,1,1,85.0,1.0,0.0,0.0,1.0,1.0,83.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,3,7,2007,208,0,0,0,1,0,83,70,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,1,7,2007,208,0,0,0,0,1,83,70,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,41.857402,-87.694991,1,7,2007,208,0,0,1,0,0,83,70,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,41.857402,-87.694991,4,7,2007,208,0,0,0,1,0,83,70,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,5,8,2007,213,0,0,1,0,0,92,69,0,0,1,1,0,91.0,0.0,0.0,1.0,1.0,0.0,89.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,6,8,2007,213,0,0,0,1,0,92,69,0,0,1,1,0,91.0,0.0,0.0,1.0,1.0,0.0,89.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,41.857402,-87.694991,5,8,2007,213,0,0,1,0,0,92,69,0,0,1,1,0,91.0,0.0,0.0,1.0,1.0,0.0,89.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,83.8432,-175.33291,10,8,2007,213,0,0,1,0,0,92,69,0,0,1,1,0,91.0,0.0,0.0,1.0,1.0,0.0,89.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,83.8432,-175.33291,23,8,2007,213,0,0,0,1,0,92,69,0,0,1,1,0,91.0,0.0,0.0,1.0,1.0,0.0,89.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,125.319645,-262.80264,4,8,2007,213,0,0,1,0,0,92,69,0,0,1,1,0,91.0,0.0,0.0,1.0,1.0,0.0,89.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,125.319645,-262.80264,18,8,2007,213,0,0,0,1,0,92,69,0,0,1,1,0,91.0,0.0,0.0,1.0,1.0,0.0,89.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,125.164422,-262.94419200000004,7,8,2007,213,0,0,1,0,0,92,69,0,0,1,1,0,91.0,0.0,0.0,1.0,1.0,0.0,89.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,125.164422,-262.94419200000004,10,8,2007,213,0,0,0,1,0,92,69,0,0,1,1,0,91.0,0.0,0.0,1.0,1.0,0.0,89.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,125.607321,-263.088879,9,8,2007,213,0,0,0,1,0,92,69,0,0,1,1,0,91.0,0.0,0.0,1.0,1.0,0.0,89.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,83.81529,-175.521772,2,8,2007,213,0,0,1,0,0,92,69,0,0,1,1,0,91.0,0.0,0.0,1.0,1.0,0.0,89.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,83.81529,-175.521772,6,8,2007,213,0,0,0,1,0,92,69,0,0,1,1,0,91.0,0.0,0.0,1.0,1.0,0.0,89.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,4,8,2007,219,0,0,0,1,0,92,73,0,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,88.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,1,8,2007,219,0,0,0,0,1,92,73,0,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,88.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.857402,-87.694991,4,8,2007,219,0,0,1,0,0,92,73,0,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,88.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,4,8,2007,227,0,0,1,0,0,81,72,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,9,8,2007,227,0,0,0,1,0,81,72,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,1,8,2007,227,1,0,0,0,1,81,72,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,41.857402,-87.694991,1,8,2007,227,0,0,1,0,0,81,72,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,41.857402,-87.694991,4,8,2007,227,0,0,0,1,0,81,72,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,83.8432,-175.33291,67,8,2007,227,0,0,1,0,0,81,72,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,83.81529,-175.521772,52,8,2007,227,0,0,0,1,0,81,72,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
30,0.04132231404958678,125.179395,-262.756239,121,8,2007,229,0,0,0,1,0,80,65,0,0,1,1,0,77.0,0.0,0.0,0.0,1.0,0.0,81.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,5,8,2007,233,0,0,1,0,0,87,69,0,0,0,1,0,78.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,5,8,2007,233,0,0,0,1,0,87,69,0,0,0,1,0,78.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,2,8,2007,233,0,0,0,0,1,87,69,0,0,0,1,0,78.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.857402,-87.694991,10,8,2007,233,0,0,1,0,0,87,69,0,0,0,1,0,78.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.857402,-87.694991,11,8,2007,233,0,0,0,1,0,87,69,0,0,0,1,0,78.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.857402,-87.694991,1,8,2007,233,0,0,0,0,1,87,69,0,0,0,1,0,78.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,125.179395,-262.756239,69,8,2007,234,1,0,0,1,0,90,70,1,0,0,1,0,87.0,0.0,0.0,0.0,1.0,0.0,78.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,2,8,2007,236,0,0,1,0,0,81,69,1,0,0,1,0,89.0,1.0,0.0,0.0,1.0,0.0,90.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,8,8,2007,236,0,0,0,1,0,81,69,1,0,0,1,0,89.0,1.0,0.0,0.0,1.0,0.0,90.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.857402,-87.694991,3,8,2007,236,0,0,1,0,0,81,69,1,0,0,1,0,89.0,1.0,0.0,0.0,1.0,0.0,90.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,1,9,2007,255,0,0,1,0,0,67,46,0,1,1,1,0,71.0,0.0,1.0,1.0,0.0,1.0,74.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,3,9,2007,255,0,0,0,1,0,67,46,0,1,1,1,0,71.0,0.0,1.0,1.0,0.0,1.0,74.0,1.0,0.0,0.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,2,9,2007,261,0,0,1,0,0,89,66,0,0,1,0,1,80.0,0.0,1.0,1.0,0.0,1.0,72.0,0.0,1.0,1.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,4,9,2007,261,0,0,0,1,0,89,66,0,0,1,0,1,80.0,0.0,1.0,1.0,0.0,1.0,72.0,0.0,1.0,1.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,1,9,2007,261,0,1,0,0,0,89,66,0,0,1,0,1,80.0,0.0,1.0,1.0,0.0,1.0,72.0,0.0,1.0,1.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,2,9,2007,267,0,0,1,0,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,2,9,2007,267,0,0,0,1,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,1,9,2007,267,0,1,0,0,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
30,0.04132231404958678,41.836644,-87.677737,14,10,2007,277,0,0,1,0,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
30,0.04132231404958678,41.836644,-87.677737,3,10,2007,277,0,0,0,1,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
