Date,Virus,Month,Year,DayRunner,CULEX,ALTER,PIPIENS,PIPIENS-RESTUANS,RESTUANS,near_hotspot,near_chompspot
2011-06-17,0,6,2011,168,RESTUANS,0,0,0,1,0,1
2011-06-17,0,6,2011,168,PIPIENS-RESTUANS,0,0,1,0,1,0
2011-06-17,0,6,2011,168,RESTUANS,0,0,0,1,1,0
2011-06-17,0,6,2011,168,RESTUANS,0,0,0,1,3,4
2011-06-17,0,6,2011,168,RESTUANS,0,0,0,1,1,1
2011-06-17,0,6,2011,168,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-06-17,0,6,2011,168,RESTUANS,0,0,0,1,0,0
2011-06-17,0,6,2011,168,RESTUANS,0,0,0,1,1,1
2011-06-17,0,6,2011,168,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-06-17,0,6,2011,168,RESTUANS,0,0,0,1,0,0
2011-06-17,0,6,2011,168,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-17,0,6,2011,168,RESTUANS,0,0,0,1,0,1
2011-06-17,0,6,2011,168,PIPIENS-RESTUANS,0,0,1,0,1,0
2011-06-17,0,6,2011,168,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-17,0,6,2011,168,RESTUANS,0,0,0,1,0,1
2011-06-17,0,6,2011,168,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,1,4
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,4
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,1
2011-06-24,0,6,2011,175,ALTER,1,0,0,0,1,1
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,1
2011-06-24,0,6,2011,175,ALTER,1,0,0,0,1,1
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,0
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,1
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,2
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,2
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,0
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,3
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,0
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,0
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,1
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,1,3
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,1,3
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,3
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,3
2011-06-24,0,6,2011,175,ALTER,1,0,0,0,1,3
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,0
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,1
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,2
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,3
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,2
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,1
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,0
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,0
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,0
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,1
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,1
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,1
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,0
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,1
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,2,3
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,2
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,4
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,4
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,0
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,1
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,2
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,2
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,2
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,2
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,2
2011-06-24,0,6,2011,175,PIPIENS,0,1,0,0,1,2
2011-06-24,0,6,2011,175,PIPIENS,0,1,0,0,1,2
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,2,2
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,0,0
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,1
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-24,0,6,2011,175,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-24,0,6,2011,175,RESTUANS,0,0,0,1,1,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,4
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,4
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,2
2011-06-30,0,6,2011,181,ALTER,1,0,0,0,1,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,0
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,0
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-30,0,6,2011,181,ALTER,1,0,0,0,0,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,1
2011-06-30,0,6,2011,181,PIPIENS,0,1,0,0,0,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,2
2011-06-30,0,6,2011,181,ALTER,1,0,0,0,0,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,0
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,0
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,3
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,0
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,3
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,0
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,1
2011-06-30,0,6,2011,181,ALTER,1,0,0,0,0,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,0
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,0
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,0
2011-06-30,0,6,2011,181,ALTER,1,0,0,0,0,0
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,0
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,1
2011-06-30,0,6,2011,181,ALTER,1,0,0,0,1,1
2011-06-30,0,6,2011,181,ALTER,1,0,0,0,0,0
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,1
2011-06-30,0,6,2011,181,ALTER,1,0,0,0,1,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,4
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,4
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,0
2011-06-30,0,6,2011,181,ALTER,1,0,0,0,0,0
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,1
2011-06-30,0,6,2011,181,PIPIENS,0,1,0,0,0,1
2011-06-30,0,6,2011,181,ALTER,1,0,0,0,1,0
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,1
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,2,2
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,2,2
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,0
2011-06-30,0,6,2011,181,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,0
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,0,1
2011-06-30,0,6,2011,181,RESTUANS,0,0,0,1,1,1
2011-06-30,0,6,2011,181,ALTER,1,0,0,0,1,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,4
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,4
2011-07-11,0,7,2011,192,PIPIENS,0,1,0,0,1,4
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,1
2011-07-11,0,7,2011,192,PIPIENS,0,1,0,0,0,1
2011-07-11,0,7,2011,192,ALTER,1,0,0,0,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,0
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,0
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,0
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,1
2011-07-11,0,7,2011,192,ALTER,1,0,0,0,0,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,2
2011-07-11,0,7,2011,192,ALTER,1,0,0,0,0,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,0
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,1
2011-07-11,0,7,2011,192,ALTER,1,0,0,0,1,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,0
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,0
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,0
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,1
2011-07-11,0,7,2011,192,PIPIENS,0,1,0,0,1,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,3
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,3
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,0
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,1
2011-07-11,0,7,2011,192,ALTER,1,0,0,0,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,0
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,0
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-07-11,0,7,2011,192,ALTER,1,0,0,0,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,0
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,1
2011-07-11,0,7,2011,192,PIPIENS,0,1,0,0,1,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,0
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,2,3
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,2,3
2011-07-11,0,7,2011,192,ALTER,1,0,0,0,2,3
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,2
2011-07-11,0,7,2011,192,ALTER,1,0,0,0,0,2
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,2
2011-07-11,0,7,2011,192,ALTER,1,0,0,0,1,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,4
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,4
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,0
2011-07-11,0,7,2011,192,ALTER,1,0,0,0,0,0
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,2
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,2
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,2
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,2
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,2
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,2
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,2
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,2
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,2
2011-07-11,0,7,2011,192,PIPIENS,0,1,0,0,1,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,3,4
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,3,4
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,1
2011-07-11,0,7,2011,192,ALTER,1,0,0,0,1,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,2,2
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,0
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,1
2011-07-11,0,7,2011,192,ALTER,1,0,0,0,1,1
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,0,0
2011-07-11,0,7,2011,192,PIPIENS-RESTUANS,0,0,1,0,1,0
2011-07-11,0,7,2011,192,RESTUANS,0,0,0,1,1,0
